phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10203:0:1,Tübingen Uni-Kliniken Berg,21,,2025-11-08 17:42,2025-11-08 17:42,2025-11-08 17:42,2025-11-08 17:42,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10204:0:3,Tübingen BG Unfallklinik,22,,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,2025-11-08 17:43,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10124:2:1,Tübingen Auf der Morgenstelle,23,,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10205:0:1,Tübingen Botanischer Garten,24,,2025-11-08 17:45,2025-11-08 17:45,2025-11-08 17:45,2025-11-08 17:45,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10206:0:1,Tübingen Beethovenweg,25,,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10207:0:1,Tübingen Wanne Kunsthalle,26,,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10208:0:1,Tübingen Haydnweg,27,,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10209:0:1,Tübingen Horemer,28,,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,29,,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10260:0:4,Tübingen WHO Ulmenweg,30,,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10211:0:4,Tübingen WHO Pappelweg,31,,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10212:0:4,Tübingen WHO Erlenweg,32,,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,0.0,0.0,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10213:0:4,Tübingen WHO Ahornweg,33,,2025-11-08 17:57,2025-11-08 17:57,,,0.0,,tub:09005::R:j25:316,2025-11-08,5,Tübingen WHO Ahornweg
onward,de:08416:10819:0:4,Tübingen Franz. Viertel,1,,,,2025-11-08 17:24,2025-11-08 17:24,,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10818:0:4,Tübingen Wankheimer Täle,2,,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10808:0:4,Tübingen Aixer Straße,3,,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10813:0:4,Tübingen Stadtwerke,4,,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10816:0:4,Tübingen Schweickhardtstraße,5,,2025-11-08 17:29,2025-11-08 17:29,2025-11-08 17:29,2025-11-08 17:29,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10614:0:4,Tübingen Alter Güterbahnhof,6,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10800:0:4,Tübingen Landestheater,7,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10518:0:4,Tübingen Poststraße,8,,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,0.0,0.0,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,9,Bstg. J,2025-11-08 17:35,2025-11-08 17:35,,,0.0,,tub:09001::R:j25:1201,2025-11-08,1,Tübingen Hauptbahnhof
onward,de:08416:10723:0:4,Tübingen Nelkenweg,1,,,,2025-11-08 17:25,2025-11-08 17:25,,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10722:0:4,Tübingen Fuchsstraße,2,,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10706:0:4,Tübingen Paul-Dietz-Straße,3,,2025-11-08 17:28,2025-11-08 17:28,2025-11-08 17:28,2025-11-08 17:28,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10713:0:1,Tübingen Feuerhägle Schulen,4,,2025-11-08 17:29,2025-11-08 17:29,2025-11-08 17:29,2025-11-08 17:29,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10704:0:4,Tübingen Heinlenstraße,5,Bstg. 4,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10729:0:4,Tübingen Memmingerstraße,6,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10921:0:4,Tübingen Hechinger Eck,7,,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:33,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10920:0:4,Tübingen Loretto,8,,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10901:0:4,Tübingen Hechinger Straße,9,,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10518:0:4,Tübingen Poststraße,10,,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,11,Bstg. J,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,12,Bstg. A,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:42,2025-11-08 17:42,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,13,,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,14,,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,15,,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10235:0:1,Tübingen Brunsstraße,16,,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10220:0:1,Tübingen Goethestraße,17,,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10221:0:1,Tübingen Im Rotbad,18,,2025-11-08 17:50,2025-11-08 17:50,2025-11-08 17:50,2025-11-08 17:50,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,19,,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10230:0:1,"Tübingen, Robert-Gradmann-Weg",20,,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,2025-11-08 17:52,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10232:0:1,Tübingen Auf dem Kreuz,21,,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10231:0:1,Tübingen Sternwarte,22,,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10233:0:1,Tübingen Max-Planck-Institute,23,,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10229:0:1,Tübingen Maria-von-Linden-Str.,24,,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,25,,2025-11-08 17:56,2025-11-08 17:56,2025-11-08 17:56,2025-11-08 17:56,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10214:0:4,Tübingen Weißdornweg,26,,2025-11-08 17:57,2025-11-08 17:57,2025-11-08 17:57,2025-11-08 17:57,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,27,,2025-11-08 17:59,2025-11-08 17:59,2025-11-08 17:59,2025-11-08 17:59,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,28,,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,29,,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,0.0,0.0,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,30,,2025-11-08 18:02,2025-11-08 18:02,,,0.0,,tub:09003::R:j25:318,2025-11-08,3,Tübingen WHO Ulmenweg
onward,de:08416:10808:0:4,Tübingen Aixer Straße,1,,,,2025-11-08 17:35,2025-11-08 17:35,,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10813:0:4,Tübingen Stadtwerke,2,,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10812:0:4,Tübingen Königsberger Straße,3,,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10921:0:4,Tübingen Hechinger Eck,4,,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10920:0:4,Tübingen Loretto,5,,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10901:0:4,Tübingen Hechinger Straße,6,,2025-11-08 17:42,2025-11-08 17:42,2025-11-08 17:42,2025-11-08 17:42,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10518:0:4,Tübingen Poststraße,7,,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,2025-11-08 17:44,0.0,0.0,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,8,Bstg. J,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,,0.0,,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:11000:12:D,Tübingen Hauptbahnhof,9,Bstg. D,2025-11-08 17:48,,2025-11-08 17:48,,,,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,10,,2025-11-08 17:50,,2025-11-08 17:50,,,,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,11,,2025-11-08 17:52,,,,,,tub:09013::R:j25:108,2025-11-08,13,Tübingen Wilhelmstraße
onward,de:08416:4410:0:1,Gomaringen ZOB,1,Bstg. 1,,,2025-11-08 17:15,2025-11-08 17:15,,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4419:0:0,Gomaringen Lindenstr.,2,,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4411:0:2,Gomaringen Friedhof,3,,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4412:0:2,Gomaringen Öschinger Str.,4,,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4422:0:2,Gomaringen Lubbachstr.,5,,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,2025-11-08 17:19,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4415:0:1,Gomaringen Bachstraße,6,,2025-11-08 17:20,2025-11-08 17:20,2025-11-08 17:20,2025-11-08 17:20,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4499:0:2,Gomaringen Bahnhofstraße 2,7,,2025-11-08 17:21,2025-11-08 17:21,2025-11-08 17:21,2025-11-08 17:21,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4410:0:1,Gomaringen ZOB,8,Bstg. 1,2025-11-08 17:22,2025-11-08 17:22,2025-11-08 17:24,2025-11-08 17:24,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4409:0:2,Gomaringen Ziegelgrubenstr.,9,,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,2025-11-08 17:26,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4421:0:2,Gomaringen Hinterweiler Str.,10,,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4008:0:2,Immenhausen Ochsen,11,,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4405:0:2,Mähringen Bahnhofstraße,12,,2025-11-08 17:32,2025-11-08 17:32,2025-11-08 17:32,2025-11-08 17:32,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4005:0:2,Mähringen Ortsmitte,13,,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4007:0:0,Mähringen Schule,14,,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4403:0:2,Wankheim Pfarrhaus,15,,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4400:0:O,Wankheim Hauptstraße,16,,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4402:0:1,Wankheim Walbenstraße,17,,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4010:0:2,Wankheim Siedlung,18,,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:4404:0:2,Wankheim Helleräcker,19,,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:10801:0:4,Tübingen Reutlinger Str.,20,,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:46,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:10826:0:4,Tübingen Hügelschule,21,,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,2025-11-08 17:47,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:10800:0:4,Tübingen Landestheater,22,,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,2025-11-08 17:48,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:10518:0:4,Tübingen Poststraße,23,,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,0.0,0.0,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:11000:15:N,Tübingen Hauptbahnhof,24,Bstg. N,2025-11-08 17:55,2025-11-08 17:55,,,0.0,,tub:80625::R:j25:21,2025-11-08,7625,Tübingen Hauptbahnhof
onward,de:08416:12041:4:3,Tübingen Westbahnhof,1,,,,2025-11-08 20:12,2025-11-08 20:12,,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10041:0:1,Tübingen Sindelfinger Str.,2,,2025-11-08 20:13,2025-11-08 20:13,2025-11-08 20:13,2025-11-08 20:13,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10042:0:1,Tübingen Städt. Fuhrpark,3,,2025-11-08 20:14,2025-11-08 20:14,2025-11-08 20:14,2025-11-08 20:14,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10043:0:4,Tübingen Weststadt,4,,2025-11-08 20:15,2025-11-08 20:15,2025-11-08 20:15,2025-11-08 20:15,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10042:0:4,Tübingen Städt. Fuhrpark,5,,2025-11-08 20:16,2025-11-08 20:16,2025-11-08 20:16,2025-11-08 20:16,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10041:0:4,Tübingen Sindelfinger Str.,6,,2025-11-08 20:17,2025-11-08 20:17,2025-11-08 20:17,2025-11-08 20:17,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:12041:2:2,Tübingen Westbahnhof,7,,2025-11-08 20:18,2025-11-08 20:18,2025-11-08 20:18,2025-11-08 20:18,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10057:0:1,Tübingen Schwärzlocher Täle,8,,2025-11-08 20:19,2025-11-08 20:19,2025-11-08 20:19,2025-11-08 20:19,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10054:0:4,Tübingen Schwärzl. Str. 111,9,,2025-11-08 20:20,2025-11-08 20:20,2025-11-08 20:20,2025-11-08 20:20,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10053:0:4,Tübingen Schwärzlocher Str. 79,10,,2025-11-08 20:21,2025-11-08 20:21,2025-11-08 20:21,2025-11-08 20:21,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10052:0:4,Tübingen Schwärzlocher Str. 45,11,,2025-11-08 20:22,2025-11-08 20:22,2025-11-08 20:22,2025-11-08 20:22,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10014:1:4,Tübingen Haagtor,12,,2025-11-08 20:23,2025-11-08 20:23,2025-11-08 20:23,2025-11-08 20:23,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10017:0:4,Tübingen Weberstraße,13,,2025-11-08 20:24,2025-11-08 20:24,2025-11-08 20:24,2025-11-08 20:24,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10508:0:4,Tübingen Stadtgraben,14,,2025-11-08 20:25,2025-11-08 20:25,2025-11-08 20:25,2025-11-08 20:25,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,15,,2025-11-08 20:26,2025-11-08 20:26,2025-11-08 20:26,2025-11-08 20:26,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,16,,2025-11-08 20:27,2025-11-08 20:27,2025-11-08 20:27,2025-11-08 20:27,0.0,0.0,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:11000:14:I,Tübingen Hauptbahnhof,17,Bstg. I,2025-11-08 20:29,2025-11-08 20:29,,,0.0,,tub:09011::H:j25:173,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:12041:4:3,Tübingen Westbahnhof,1,,,,2025-11-08 21:12,2025-11-08 21:12,,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10041:0:1,Tübingen Sindelfinger Str.,2,,2025-11-08 21:13,2025-11-08 21:13,2025-11-08 21:13,2025-11-08 21:13,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10042:0:1,Tübingen Städt. Fuhrpark,3,,2025-11-08 21:14,2025-11-08 21:14,2025-11-08 21:14,2025-11-08 21:14,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10043:0:4,Tübingen Weststadt,4,,2025-11-08 21:15,2025-11-08 21:15,2025-11-08 21:15,2025-11-08 21:15,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10042:0:4,Tübingen Städt. Fuhrpark,5,,2025-11-08 21:16,2025-11-08 21:16,2025-11-08 21:16,2025-11-08 21:16,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10041:0:4,Tübingen Sindelfinger Str.,6,,2025-11-08 21:17,2025-11-08 21:17,2025-11-08 21:17,2025-11-08 21:17,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:12041:2:2,Tübingen Westbahnhof,7,,2025-11-08 21:18,2025-11-08 21:18,2025-11-08 21:18,2025-11-08 21:18,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10057:0:1,Tübingen Schwärzlocher Täle,8,,2025-11-08 21:19,2025-11-08 21:19,2025-11-08 21:19,2025-11-08 21:19,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10054:0:4,Tübingen Schwärzl. Str. 111,9,,2025-11-08 21:20,2025-11-08 21:20,2025-11-08 21:20,2025-11-08 21:20,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10053:0:4,Tübingen Schwärzlocher Str. 79,10,,2025-11-08 21:21,2025-11-08 21:21,2025-11-08 21:21,2025-11-08 21:21,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10052:0:4,Tübingen Schwärzlocher Str. 45,11,,2025-11-08 21:22,2025-11-08 21:22,2025-11-08 21:22,2025-11-08 21:22,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10014:1:4,Tübingen Haagtor,12,,2025-11-08 21:23,2025-11-08 21:23,2025-11-08 21:23,2025-11-08 21:23,0.0,0.0,tub:09011::H:j25:175,2025-11-08,11,Tübingen Hauptbahnhof
