phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,19,,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10230:0:1,"Tübingen, Robert-Gradmann-Weg",20,,2025-11-11 18:43:12,2025-11-11 18:43:12,2025-11-11 18:43:12,2025-11-11 18:43:12,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10232:0:1,Tübingen Auf dem Kreuz,21,,2025-11-11 18:44:06,2025-11-11 18:44:06,2025-11-11 18:44:06,2025-11-11 18:44:06,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10231:0:1,Tübingen Sternwarte,22,,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10233:0:1,Tübingen Max-Planck-Institute,23,,2025-11-11 18:45:12,2025-11-11 18:45:12,2025-11-11 18:45:12,2025-11-11 18:45:12,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10229:0:1,Tübingen Maria-von-Linden-Str.,24,,2025-11-11 18:46:36,2025-11-11 18:46:36,2025-11-11 18:46:36,2025-11-11 18:46:36,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,25,,2025-11-11 18:47:12,2025-11-11 18:47:12,2025-11-11 18:47:12,2025-11-11 18:47:12,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10214:0:4,Tübingen Weißdornweg,26,,2025-11-11 18:48:48,2025-11-11 18:48:48,2025-11-11 18:48:48,2025-11-11 18:48:48,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,27,,2025-11-11 18:50:00,2025-11-11 18:50:00,2025-11-11 18:50:00,2025-11-11 18:50:00,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,28,,2025-11-11 18:51:00,2025-11-11 18:51:00,2025-11-11 18:51:00,2025-11-11 18:51:00,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,29,,2025-11-11 18:51:54,2025-11-11 18:51:54,2025-11-11 18:51:54,2025-11-11 18:51:54,0.0,0.0,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,30,,2025-11-11 18:53:00,2025-11-11 18:53:00,,,0.0,,tub:09003::R:j25:171,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,1,Bstg. A,,,2025-11-11 18:38:00,2025-11-11 18:38:00,,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,2,,2025-11-11 18:40:24,2025-11-11 18:40:24,2025-11-11 18:40:24,2025-11-11 18:40:24,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,3,,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,2025-11-11 18:42:12,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,4,,2025-11-11 18:43:06,2025-11-11 18:43:06,2025-11-11 18:43:06,2025-11-11 18:43:06,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:44:36,2025-11-11 18:44:36,2025-11-11 18:44:36,2025-11-11 18:44:36,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10250:0:1,Tübingen Linsenbergstraße,6,,2025-11-11 18:46:06,2025-11-11 18:46:06,2025-11-11 18:46:06,2025-11-11 18:46:06,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10252:0:4,Tübingen Sand Drosselweg,7,,2025-11-11 18:49:00,2025-11-11 18:49:00,2025-11-11 18:49:00,2025-11-11 18:49:00,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10251:0:1,Tübingen Sand Nordring,8,,2025-11-11 18:49:48,2025-11-11 18:49:48,2025-11-11 18:49:48,2025-11-11 18:49:48,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10253:0:1,Tübingen Falkenweg,9,,2025-11-11 18:50:54,2025-11-11 18:50:54,2025-11-11 18:50:54,2025-11-11 18:50:54,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,10,,2025-11-11 18:52:00,2025-11-11 18:52:00,2025-11-11 18:52:00,2025-11-11 18:52:00,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,11,,2025-11-11 18:53:00,2025-11-11 18:53:00,2025-11-11 18:53:00,2025-11-11 18:53:00,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,12,,2025-11-11 18:53:54,2025-11-11 18:53:54,2025-11-11 18:53:54,2025-11-11 18:53:54,0.0,0.0,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,13,,2025-11-11 18:55:00,2025-11-11 18:55:00,,,0.0,,tub:09002::R:j25:54,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,1,Bstg. A,,,2025-11-11 18:43:00,2025-11-11 18:43:00,,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,2,,2025-11-11 18:45:24,2025-11-11 18:45:24,2025-11-11 18:45:24,2025-11-11 18:45:24,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,3,,2025-11-11 18:47:12,2025-11-11 18:47:12,2025-11-11 18:47:12,2025-11-11 18:47:12,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,4,,2025-11-11 18:48:06,2025-11-11 18:48:06,2025-11-11 18:48:06,2025-11-11 18:48:06,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10235:0:1,Tübingen Brunsstraße,5,,2025-11-11 18:49:42,2025-11-11 18:49:42,2025-11-11 18:49:42,2025-11-11 18:49:42,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10220:0:1,Tübingen Goethestraße,6,,2025-11-11 18:50:36,2025-11-11 18:50:36,2025-11-11 18:50:36,2025-11-11 18:50:36,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10221:0:1,Tübingen Im Rotbad,7,,2025-11-11 18:51:12,2025-11-11 18:51:12,2025-11-11 18:51:12,2025-11-11 18:51:12,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,8,,2025-11-11 18:52:12,2025-11-11 18:52:12,2025-11-11 18:52:12,2025-11-11 18:52:12,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10243:0:1,Tübingen Schönblick,9,,2025-11-11 18:53:12,2025-11-11 18:53:12,2025-11-11 18:53:12,2025-11-11 18:53:12,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10240:0:1,Tübingen Corrensstraße,10,,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10241:0:1,Tübingen Niethammerstraße,11,,2025-11-11 18:55:00,2025-11-11 18:55:00,2025-11-11 18:55:00,2025-11-11 18:55:00,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10242:0:1,Tübingen Winkelwiese,12,Bstg. 1,2025-11-11 18:55:48,2025-11-11 18:55:48,2025-11-11 18:55:48,2025-11-11 18:55:48,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,13,,2025-11-11 18:57:00,2025-11-11 18:57:00,2025-11-11 18:57:00,2025-11-11 18:57:00,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,14,,2025-11-11 18:58:00,2025-11-11 18:58:00,2025-11-11 18:58:00,2025-11-11 18:58:00,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,15,,2025-11-11 18:58:54,2025-11-11 18:58:54,2025-11-11 18:58:54,2025-11-11 18:58:54,0.0,0.0,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,16,,2025-11-11 19:00:00,2025-11-11 19:00:00,,,0.0,,tub:09004::R:j25:82,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,1,Bstg. A,,,2025-11-11 18:48:00,2025-11-11 18:48:00,,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,2,,2025-11-11 18:50:24,2025-11-11 18:50:24,2025-11-11 18:50:24,2025-11-11 18:50:24,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,3,,2025-11-11 18:52:12,2025-11-11 18:52:12,2025-11-11 18:52:12,2025-11-11 18:52:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,4,,2025-11-11 18:53:06,2025-11-11 18:53:06,2025-11-11 18:53:06,2025-11-11 18:53:06,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10235:0:1,Tübingen Brunsstraße,5,,2025-11-11 18:54:42,2025-11-11 18:54:42,2025-11-11 18:54:42,2025-11-11 18:54:42,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10220:0:1,Tübingen Goethestraße,6,,2025-11-11 18:55:36,2025-11-11 18:55:36,2025-11-11 18:55:36,2025-11-11 18:55:36,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10221:0:1,Tübingen Im Rotbad,7,,2025-11-11 18:56:12,2025-11-11 18:56:12,2025-11-11 18:56:12,2025-11-11 18:56:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,8,,2025-11-11 18:57:12,2025-11-11 18:57:12,2025-11-11 18:57:12,2025-11-11 18:57:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10230:0:1,"Tübingen, Robert-Gradmann-Weg",9,,2025-11-11 18:58:12,2025-11-11 18:58:12,2025-11-11 18:58:12,2025-11-11 18:58:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10232:0:1,Tübingen Auf dem Kreuz,10,,2025-11-11 18:59:06,2025-11-11 18:59:06,2025-11-11 18:59:06,2025-11-11 18:59:06,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10231:0:1,Tübingen Sternwarte,11,,2025-11-11 18:59:48,2025-11-11 18:59:48,2025-11-11 18:59:48,2025-11-11 18:59:48,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10233:0:1,Tübingen Max-Planck-Institute,12,,2025-11-11 19:00:12,2025-11-11 19:00:12,2025-11-11 19:00:12,2025-11-11 19:00:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10229:0:1,Tübingen Maria-von-Linden-Str.,13,,2025-11-11 19:01:36,2025-11-11 19:01:36,2025-11-11 19:01:36,2025-11-11 19:01:36,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,14,,2025-11-11 19:02:12,2025-11-11 19:02:12,2025-11-11 19:02:12,2025-11-11 19:02:12,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10214:0:4,Tübingen Weißdornweg,15,,2025-11-11 19:03:48,2025-11-11 19:03:48,2025-11-11 19:03:48,2025-11-11 19:03:48,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,16,,2025-11-11 19:05:00,2025-11-11 19:05:00,2025-11-11 19:05:00,2025-11-11 19:05:00,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,17,,2025-11-11 19:06:00,2025-11-11 19:06:00,2025-11-11 19:06:00,2025-11-11 19:06:00,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,18,,2025-11-11 19:06:54,2025-11-11 19:06:54,2025-11-11 19:06:54,2025-11-11 19:06:54,0.0,0.0,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,19,,2025-11-11 19:08:00,2025-11-11 19:08:00,,,0.0,,tub:09003::R:j25:173,2025-11-11,3,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,1,Bstg. A,,,2025-11-11 18:50:00,2025-11-11 18:50:00,,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,2,,2025-11-11 18:52:24,2025-11-11 18:52:24,2025-11-11 18:52:24,2025-11-11 18:52:24,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,3,,2025-11-11 18:54:12,2025-11-11 18:54:12,2025-11-11 18:54:12,2025-11-11 18:54:12,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,4,,2025-11-11 18:55:06,2025-11-11 18:55:06,2025-11-11 18:55:06,2025-11-11 18:55:06,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:56:36,2025-11-11 18:56:36,2025-11-11 18:56:36,2025-11-11 18:56:36,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10506:0:1,Tübingen Mohlstraße,6,,2025-11-11 18:57:48,2025-11-11 18:57:48,2025-11-11 18:57:48,2025-11-11 18:57:48,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10244:0:1,Tübingen Untere Heulandsteige,7,,2025-11-11 18:58:48,2025-11-11 18:58:48,2025-11-11 18:58:48,2025-11-11 18:58:48,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10245:0:1,Tübingen Im Winkelrain,8,,2025-11-11 18:59:48,2025-11-11 18:59:48,2025-11-11 18:59:48,2025-11-11 18:59:48,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10247:0:1,Tübingen Haußerstraße,9,,2025-11-11 19:00:42,2025-11-11 19:00:42,2025-11-11 19:00:42,2025-11-11 19:00:42,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10248:0:1,Tübingen Wolfgang-Stock-Str.,10,,2025-11-11 19:01:30,2025-11-11 19:01:30,2025-11-11 19:01:30,2025-11-11 19:01:30,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10242:0:1,Tübingen Winkelwiese,11,Bstg. 1,2025-11-11 19:02:06,2025-11-11 19:02:06,2025-11-11 19:02:06,2025-11-11 19:02:06,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,12,,2025-11-11 19:03:18,2025-11-11 19:03:18,2025-11-11 19:03:18,2025-11-11 19:03:18,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10256:0:1,Tübingen Bei den Römergräbern,13,,2025-11-11 19:04:30,2025-11-11 19:04:30,2025-11-11 19:04:30,2025-11-11 19:04:30,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10255:0:1,Tübingen Sperberweg,14,,2025-11-11 19:05:12,2025-11-11 19:05:12,2025-11-11 19:05:12,2025-11-11 19:05:12,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10254:0:1,Tübingen Amselweg,15,,2025-11-11 19:06:06,2025-11-11 19:06:06,2025-11-11 19:06:06,2025-11-11 19:06:06,0.0,0.0,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:10252:0:1,Tübingen Sand Drosselweg,16,,2025-11-11 19:07:00,2025-11-11 19:07:00,,,0.0,,tub:09006::R:j25:184,2025-11-11,6,Tübingen Sand Drosselweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,1,Bstg. A,,,2025-11-11 18:53:00,2025-11-11 18:53:00,,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,2,,2025-11-11 18:55:24,2025-11-11 18:55:24,2025-11-11 18:55:24,2025-11-11 18:55:24,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,3,,2025-11-11 18:57:12,2025-11-11 18:57:12,2025-11-11 18:57:12,2025-11-11 18:57:12,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,4,,2025-11-11 18:58:06,2025-11-11 18:58:06,2025-11-11 18:58:06,2025-11-11 18:58:06,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10504:0:1,Tübingen Lothar-Meyer-Bau,5,,2025-11-11 18:59:36,2025-11-11 18:59:36,2025-11-11 18:59:36,2025-11-11 18:59:36,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10250:0:1,Tübingen Linsenbergstraße,6,,2025-11-11 19:01:06,2025-11-11 19:01:06,2025-11-11 19:01:06,2025-11-11 19:01:06,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10252:0:4,Tübingen Sand Drosselweg,7,,2025-11-11 19:04:00,2025-11-11 19:04:00,2025-11-11 19:04:00,2025-11-11 19:04:00,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10251:0:1,Tübingen Sand Nordring,8,,2025-11-11 19:04:48,2025-11-11 19:04:48,2025-11-11 19:04:48,2025-11-11 19:04:48,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10253:0:1,Tübingen Falkenweg,9,,2025-11-11 19:05:54,2025-11-11 19:05:54,2025-11-11 19:05:54,2025-11-11 19:05:54,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,10,,2025-11-11 19:07:00,2025-11-11 19:07:00,2025-11-11 19:07:00,2025-11-11 19:07:00,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,11,,2025-11-11 19:08:00,2025-11-11 19:08:00,2025-11-11 19:08:00,2025-11-11 19:08:00,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,12,,2025-11-11 19:08:54,2025-11-11 19:08:54,2025-11-11 19:08:54,2025-11-11 19:08:54,0.0,0.0,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,13,,2025-11-11 19:10:00,2025-11-11 19:10:00,,,0.0,,tub:09002::R:j25:55,2025-11-11,2,Tübingen WHO Ulmenweg
onward,de:08416:10815:0:4,Tübingen Wennf. Garten,1,,,,2025-11-11 18:42:00,2025-11-11 18:42:00,,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10817:0:4,Tübingen Tilsiter Weg,2,,2025-11-11 18:42:42,2025-11-11 18:42:42,2025-11-11 18:42:42,2025-11-11 18:42:42,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10814:0:4,Tübingen Görlitzer Weg,3,,2025-11-11 18:43:18,2025-11-11 18:43:18,2025-11-11 18:43:18,2025-11-11 18:43:18,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10808:0:4,Tübingen Aixer Straße,4,,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,2025-11-11 18:44:48,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10813:0:4,Tübingen Stadtwerke,5,,2025-11-11 18:46:00,2025-11-11 18:46:00,2025-11-11 18:46:00,2025-11-11 18:46:00,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10812:0:4,Tübingen Königsberger Straße,6,,2025-11-11 18:46:54,2025-11-11 18:46:54,2025-11-11 18:46:54,2025-11-11 18:46:54,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10811:0:4,Tübingen Kiesäckerstraße,7,,2025-11-11 18:48:30,2025-11-11 18:48:30,2025-11-11 18:48:30,2025-11-11 18:48:30,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10810:0:4,Tübingen Sternplatz,8,,2025-11-11 18:49:42,2025-11-11 18:49:42,2025-11-11 18:49:42,2025-11-11 18:49:42,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10800:0:4,Tübingen Landestheater,9,,2025-11-11 18:50:48,2025-11-11 18:50:48,2025-11-11 18:50:48,2025-11-11 18:50:48,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10518:0:4,Tübingen Poststraße,10,,2025-11-11 18:52:36,2025-11-11 18:52:36,2025-11-11 18:52:36,2025-11-11 18:52:36,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,11,Bstg. J,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,2025-11-11 18:54:00,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:11000:11:A,Tübingen Hauptbahnhof,12,Bstg. A,2025-11-11 18:55:00,2025-11-11 18:55:00,2025-11-11 18:58:00,2025-11-11 18:58:00,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,13,,2025-11-11 19:00:24,2025-11-11 19:00:24,2025-11-11 19:00:24,2025-11-11 19:00:24,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,14,,2025-11-11 19:02:12,2025-11-11 19:02:12,2025-11-11 19:02:12,2025-11-11 19:02:12,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,15,,2025-11-11 19:03:06,2025-11-11 19:03:06,2025-11-11 19:03:06,2025-11-11 19:03:06,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10235:0:1,Tübingen Brunsstraße,16,,2025-11-11 19:04:42,2025-11-11 19:04:42,2025-11-11 19:04:42,2025-11-11 19:04:42,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10220:0:1,Tübingen Goethestraße,17,,2025-11-11 19:05:36,2025-11-11 19:05:36,2025-11-11 19:05:36,2025-11-11 19:05:36,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10221:0:1,Tübingen Im Rotbad,18,,2025-11-11 19:06:12,2025-11-11 19:06:12,2025-11-11 19:06:12,2025-11-11 19:06:12,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,19,,2025-11-11 19:07:12,2025-11-11 19:07:12,2025-11-11 19:07:12,2025-11-11 19:07:12,0.0,0.0,tub:09004::R:j25:83,2025-11-11,4,Tübingen WHO Ulmenweg
