phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10205:0:1,Tübingen Botanischer Garten,24,,2025-11-09 12:46,2025-11-09 12:46,2025-11-09 12:46,2025-11-09 12:46,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10206:0:1,Tübingen Beethovenweg,25,,2025-11-09 12:47,2025-11-09 12:47,2025-11-09 12:47,2025-11-09 12:47,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10207:0:1,Tübingen Wanne Kunsthalle,26,,2025-11-09 12:49,2025-11-09 12:49,2025-11-09 12:49,2025-11-09 12:49,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10208:0:1,Tübingen Haydnweg,27,,2025-11-09 12:50,2025-11-09 12:50,2025-11-09 12:50,2025-11-09 12:50,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10209:0:1,Tübingen Horemer,28,,2025-11-09 12:51,2025-11-09 12:51,2025-11-09 12:51,2025-11-09 12:51,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10234:0:1,Tübingen Waldhäuser Straße,29,,2025-11-09 12:52,2025-11-09 12:52,2025-11-09 12:52,2025-11-09 12:52,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10260:0:4,Tübingen WHO Ulmenweg,30,,2025-11-09 12:53,2025-11-09 12:53,2025-11-09 12:53,2025-11-09 12:53,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10211:0:4,Tübingen WHO Pappelweg,31,,2025-11-09 12:53,2025-11-09 12:53,2025-11-09 12:53,2025-11-09 12:53,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10212:0:4,Tübingen WHO Erlenweg,32,,2025-11-09 12:54,2025-11-09 12:54,2025-11-09 12:54,2025-11-09 12:54,0.0,0.0,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10213:0:4,Tübingen WHO Ahornweg,33,,2025-11-09 12:56,2025-11-09 12:56,,,0.0,,tub:09005::R:j25:406,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10252:0:4,Tübingen Sand Drosselweg,1,,,,2025-11-09 09:15,2025-11-09 09:17,,2.3,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10254:0:4,Tübingen Amselweg,2,,2025-11-09 09:15,2025-11-09 09:17,2025-11-09 09:15,2025-11-09 09:17,2.0,2.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10255:0:4,Tübingen Sperberweg,3,,2025-11-09 09:16,2025-11-09 09:18,2025-11-09 09:16,2025-11-09 09:18,1.5,1.5,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10256:0:4,Tübingen Bei den Römergräbern,4,,2025-11-09 09:17,2025-11-09 09:18,2025-11-09 09:17,2025-11-09 09:18,1.2,1.2,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10213:0:4,Tübingen WHO Ahornweg,5,,2025-11-09 09:19,2025-11-09 09:19,2025-11-09 09:19,2025-11-09 09:20,0.9,1.1,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10242:0:4,Tübingen Winkelwiese,6,,2025-11-09 09:19,2025-11-09 09:21,2025-11-09 09:19,2025-11-09 09:21,1.1,1.4,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10248:0:4,Tübingen Wolfgang-Stock-Str.,7,,2025-11-09 09:20,2025-11-09 09:21,2025-11-09 09:20,2025-11-09 09:21,1.0,1.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10247:0:4,Tübingen Haußerstraße,8,,2025-11-09 09:21,2025-11-09 09:22,2025-11-09 09:21,2025-11-09 09:22,0.7,1.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10245:0:4,Tübingen Im Winkelrain,9,,2025-11-09 09:23,2025-11-09 09:23,2025-11-09 09:23,2025-11-09 09:23,0.5,0.7,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10244:0:4,Tübingen Untere Heulandsteige,10,,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,0.2,0.2,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10506:0:4,Tübingen Mohlstraße,11,,2025-11-09 09:25,2025-11-09 09:25,2025-11-09 09:25,2025-11-09 09:25,0.0,0.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10507:0:8,Tübingen Hölderlinstraße,12,,2025-11-09 09:26,2025-11-09 09:26,2025-11-09 09:26,2025-11-09 09:26,0.0,0.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
onward,de:08416:10508:0:4,Tübingen Stadtgraben,13,,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,0.0,0.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,14,,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,0.0,0.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,15,,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,2025-11-09 09:30,0.0,0.0,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,16,Bstg. J,2025-11-09 09:33,2025-11-09 09:33,,,0.0,,tub:09006::H:j25:332,2025-11-09,6,Tübingen Hauptbahnhof
previous,de:08416:10815:0:4,Tübingen Wennf. Garten,1,,,,2025-11-09 09:14,2025-11-09 09:14,,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10817:0:4,Tübingen Tilsiter Weg,2,,2025-11-09 09:14,2025-11-09 09:14,2025-11-09 09:14,2025-11-09 09:15,0.0,0.9,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10814:0:4,Tübingen Görlitzer Weg,3,,2025-11-09 09:15,2025-11-09 09:16,2025-11-09 09:15,2025-11-09 09:16,0.7,0.7,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10808:0:4,Tübingen Aixer Straße,4,,2025-11-09 09:16,2025-11-09 09:16,2025-11-09 09:16,2025-11-09 09:17,0.2,1.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10813:0:4,Tübingen Stadtwerke,5,,2025-11-09 09:17,2025-11-09 09:18,2025-11-09 09:17,2025-11-09 09:19,1.5,1.7,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10812:0:4,Tübingen Königsberger Straße,6,,2025-11-09 09:17,2025-11-09 09:19,2025-11-09 09:17,2025-11-09 09:20,1.8,2.3,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10811:0:4,Tübingen Kiesäckerstraße,7,,2025-11-09 09:18,2025-11-09 09:21,2025-11-09 09:18,2025-11-09 09:21,2.1,2.4,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10810:0:4,Tübingen Sternplatz,8,,2025-11-09 09:19,2025-11-09 09:22,2025-11-09 09:19,2025-11-09 09:22,2.2,2.5,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10800:0:4,Tübingen Landestheater,9,,2025-11-09 09:20,2025-11-09 09:24,2025-11-09 09:20,2025-11-09 09:24,3.1,3.3,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:10518:0:4,Tübingen Poststraße,10,,2025-11-09 09:22,2025-11-09 09:25,2025-11-09 09:22,2025-11-09 09:25,3.2,3.5,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:11000:14:J,Tübingen Hauptbahnhof,11,Bstg. J,2025-11-09 09:24,2025-11-09 09:26,2025-11-09 09:24,2025-11-09 09:26,2.7,2.7,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
previous,de:08416:11000:11:A,Tübingen Hauptbahnhof,12,Bstg. A,2025-11-09 09:25,2025-11-09 09:27,2025-11-09 09:26,2025-11-09 09:27,2.1,1.6,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,13,,2025-11-09 09:28,2025-11-09 09:29,2025-11-09 09:28,2025-11-09 09:29,1.4,1.4,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,14,,2025-11-09 09:29,2025-11-09 09:30,2025-11-09 09:29,2025-11-09 09:30,0.9,0.9,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10503:0:3,Tübingen Uni / Neue Aula,15,,2025-11-09 09:30,2025-11-09 09:31,2025-11-09 09:30,2025-11-09 09:31,0.6,0.6,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10235:0:1,Tübingen Brunsstraße,16,,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,2025-11-09 09:32,0.5,0.5,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10220:0:1,Tübingen Goethestraße,17,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.5,0.5,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10221:0:1,Tübingen Im Rotbad,18,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10222:0:1,Tübingen Engelfriedshalde,19,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10243:0:1,Tübingen Schönblick,20,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10240:0:1,Tübingen Corrensstraße,21,,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10241:0:1,Tübingen Niethammerstraße,22,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10242:0:1,Tübingen Winkelwiese,23,Bstg. 1,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10213:0:1,Tübingen WHO Ahornweg,24,,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,2025-11-09 09:40,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10212:0:1,Tübingen WHO Erlenweg,25,,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10211:0:1,Tübingen WHO Pappelweg,26,,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,0.0,0.0,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:10260:0:1,Tübingen WHO Ulmenweg,27,,2025-11-09 09:43,2025-11-09 09:43,,,0.0,,tub:09004::R:j25:237,2025-11-09,4,Tübingen WHO Ulmenweg
onward,de:08416:11000:13:M,Tübingen Hauptbahnhof,1,Bstg. M,,,2025-11-09 09:32,2025-11-09 09:32,,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,2,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:10503:0:1,Tübingen Uni / Neue Aula,3,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:10505:0:1,Tübingen Pauline-Krone-Heim,4,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:10305:0:1,Tübingen Stuttgarter Str.,5,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:16350:0:1,Bebenhausen Waldhorn,6,,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,2025-11-09 09:44,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:7036:0:4,Weil i. S. Kälberstelle,7,,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,2025-11-09 09:49,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:6352:0:1,Dettenhausen Tübinger Straße,8,,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,2025-11-09 09:52,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:6348,Dettenhausen Torstraße (Bf),9,,2025-11-09 09:54,,2025-11-09 09:54,,,,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:6349:2:1,Dettenhausen Bahnhof,10,,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,2025-11-09 09:54,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:6349:2:1,Dettenhausen Bahnhof,11,,2025-11-09 09:55,2025-11-09 09:55,2025-11-09 09:55,2025-11-09 09:55,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:6353:0:1,Dettenhausen Alte Post,12,,2025-11-09 09:58,2025-11-09 09:58,2025-11-09 09:58,2025-11-09 09:58,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:2815:0:4,Waldenbuch Bonholz,13,,2025-11-09 10:03,2025-11-09 10:03,2025-11-09 10:03,2025-11-09 10:03,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3119:1:4,Waldenbuch Schloss,14,,2025-11-09 10:05,2025-11-09 10:05,2025-11-09 10:05,2025-11-09 10:05,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3129:0:4,Waldenbuch Altstadt,15,,2025-11-09 10:06,2025-11-09 10:06,2025-11-09 10:06,2025-11-09 10:06,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3118:0:4,Waldenbuch Liebenau,16,,2025-11-09 10:07,2025-11-09 10:07,2025-11-09 10:07,2025-11-09 10:07,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3122:0:4,Waldenbuch Hallenbad,17,,2025-11-09 10:09,2025-11-09 10:09,2025-11-09 10:09,2025-11-09 10:09,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3130:0:4,Waldenbuch Stadion,18,,2025-11-09 10:11,2025-11-09 10:11,2025-11-09 10:11,2025-11-09 10:11,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:3131:0:4,Waldenbuch Hasenhof,19,,2025-11-09 10:13,2025-11-09 10:13,2025-11-09 10:13,2025-11-09 10:13,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:7106:1:4,Steinenbronn Kirche,20,,2025-11-09 10:15,2025-11-09 10:15,2025-11-09 10:15,2025-11-09 10:15,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:7108:0:4,Steinenbronn Im Alten See,21,,2025-11-09 10:17,2025-11-09 10:17,2025-11-09 10:17,2025-11-09 10:17,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08115:7111:1:4,Steinenbronn Goldäcker,22,,2025-11-09 10:19,2025-11-09 10:19,2025-11-09 10:19,2025-11-09 10:19,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7104:1:4,Musberg Seebruckenmühle,23,,2025-11-09 10:21,2025-11-09 10:21,2025-11-09 10:21,2025-11-09 10:21,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7177:0:4,Leinfelden Sportzentrum,24,,2025-11-09 10:24,2025-11-09 10:24,2025-11-09 10:24,2025-11-09 10:24,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:2142:0:4,Echterdingen Kelterrain,25,,2025-11-09 10:25,2025-11-09 10:25,2025-11-09 10:25,2025-11-09 10:25,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:3113:0:4,Echterdingen Tübinger Str.,26,,2025-11-09 10:26,2025-11-09 10:26,2025-11-09 10:26,2025-11-09 10:26,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7179:0:3,Echterdingen Waldhornstraße,27,,2025-11-09 10:27,2025-11-09 10:27,2025-11-09 10:27,2025-11-09 10:27,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7178:1:4,Echterdingen Hirschstr.,28,,2025-11-09 10:29,2025-11-09 10:29,2025-11-09 10:29,2025-11-09 10:29,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7003:2:1,Echterdingen Bf,29,Bstg. 1,2025-11-09 10:32,2025-11-09 10:32,2025-11-09 10:32,2025-11-09 10:32,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7180:1:4,Echterdingen Stadionstr.,30,,2025-11-09 10:34,2025-11-09 10:34,2025-11-09 10:34,2025-11-09 10:34,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:2102:0:3,Echterdingen Friedhof,31,,2025-11-09 10:35,2025-11-09 10:35,2025-11-09 10:35,2025-11-09 10:35,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:7182:0:4,Echterdingen Messe West,32,,2025-11-09 10:37,2025-11-09 10:37,2025-11-09 10:37,2025-11-09 10:37,0.0,0.0,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08116:2103:3:2,Echterdingen Flughafen/Messe (SAB),33,Bstg. 2,2025-11-09 10:41,2025-11-09 10:41,,,0.0,,vvs:31828::R:j25:210,2025-11-09,828,Echterdingen Flughafen/Messe (SAB)
onward,de:08416:11000:14:I,Tübingen Hauptbahnhof,1,Bstg. I,,,2025-11-09 09:32,2025-11-09 09:32,,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,2,,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,2025-11-09 09:33,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,3,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,4,,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,2025-11-09 09:36,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10510:0:1,Tübingen Rümelinstraße,5,,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,2025-11-09 09:37,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10018:0:1,Tübingen Kelternplatz,6,,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,2025-11-09 09:38,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10017:0:1,Tübingen Weberstraße,7,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10014:2:8,Tübingen Haagtor,8,,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,2025-11-09 09:39,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10049:0:1,Tübingen Lichtenberger Weg,9,,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,2025-11-09 09:41,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10050:0:1,Tübingen Unteres Burgholz,10,,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,2025-11-09 09:42,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10051:0:1,Tübingen Burgholzweg,11,,2025-11-09 09:43,2025-11-09 09:43,2025-11-09 09:43,2025-11-09 09:43,0.0,0.0,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
onward,de:08416:10013:0:1,Tübingen Bismarckturm,12,,2025-11-09 09:45,2025-11-09 09:45,,,0.0,,tub:09009::R:j25:41,2025-11-09,9,Tübingen Bismarckturm
previous,de:08416:10709:0:1,Tübingen Marienstraße,1,,,,2025-11-09 09:08,,,,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10711:0:4,Tübingen Danziger Straße,2,,2025-11-09 09:09,,2025-11-09 09:09,,,,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10708:0:4,Tübingen Derend. Käppele,3,,2025-11-09 09:10,,2025-11-09 09:13,2025-11-09 09:13,,0.3,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:12101:1:4,Tübingen Derendingen Bhf,4,,2025-11-09 09:15,2025-11-09 09:15,2025-11-09 09:15,2025-11-09 09:15,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10717:0:4,Tübingen Mühlenviertel,5,,2025-11-09 09:16,2025-11-09 09:16,2025-11-09 09:16,2025-11-09 09:16,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10713:0:1,Tübingen Feuerhägle Schulen,6,,2025-11-09 09:18,2025-11-09 09:18,2025-11-09 09:18,2025-11-09 09:19,0.1,0.9,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10704:0:4,Tübingen Heinlenstraße,7,Bstg. 4,2025-11-09 09:19,2025-11-09 09:19,2025-11-09 09:19,2025-11-09 09:19,0.0,0.4,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10703:0:4,Tübingen Windfeldstraße,8,,2025-11-09 09:20,2025-11-09 09:20,2025-11-09 09:20,2025-11-09 09:21,0.0,0.2,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10702:0:4,Tübingen Moltkestraße,9,,2025-11-09 09:22,2025-11-09 09:22,2025-11-09 09:22,2025-11-09 09:22,0.0,0.2,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10701:0:4,Tübingen Hauptbahnhof Süd,10,,2025-11-09 09:23,2025-11-09 09:23,2025-11-09 09:23,2025-11-09 09:23,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
previous,de:08416:10700:0:4,Tübingen Hegelstraße,11,,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,2025-11-09 09:24,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10518:0:4,Tübingen Poststraße,12,,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,2025-11-09 09:28,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:11000:14:J,Tübingen Hauptbahnhof,13,Bstg. J,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,2025-11-09 09:29,0.7,0.7,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:11000:11:B,Tübingen Hauptbahnhof,14,Bstg. B,2025-11-09 09:31,2025-11-09 09:31,2025-11-09 09:32,2025-11-09 09:32,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10501:0:3,Tübingen Neckarbrücke,15,,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,2025-11-09 09:34,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
onward,de:08416:10520:0:3,Tübingen Wilhelmstraße,16,,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,2025-11-09 09:35,0.0,0.0,tub:09005::R:j25:387,2025-11-09,5,Tübingen WHO Ahornweg
